
Single datacenter : one node  

[root@cassandra01 conf]# nodetool ring

Datacenter: datacenter1
==========
Address      Rack        Status State   Load            Owns                Token
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              4413979169123296824         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              4417865285872682238         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              4429942325617350938         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              4433595407329143781         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              4467346844421087437         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              4494984520726412900         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              4506853830336127806         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              4532856136347829925         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              4538545174202610563         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              4579059353399153177         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              4599499650048848408         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              4638096614323718303         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              4674619354016138774         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              4676156466867276821         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              4684005996204705389         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              4706523234222347257         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              4768561736872695291         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              4817151222423907938         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              4857231788509009194         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              4919634902204430247         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              4972933190057760463         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              5016725570007021021         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              5020916413099591962         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5030755511256385458         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5053596252639019443         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              5081630030356909852         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5092441619246424726         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5094115928797593892         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5141828195913024117         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              5215449011914301512         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              5237356366138546813         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5265998881864870009         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              5305078041099615460         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5321352054124795517         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              5363508342153565843         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              5369167353412980821         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5371202470556062579         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5398716392301289938         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5399669772005368058         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5402146154526613801         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              5439524015515105151         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5447853015900139433         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5468607678331113800         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              5490850667876055658         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5494551960944298377         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5549138555662108909         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5622187876061857395         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5673127328064349451         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5681948536368484184         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              5713441860519149200         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5730040778333096484         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5737286725731210811         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5754951663343576223         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5778307615276985602         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5786163286224933091         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              5789098761752250910         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5797395318024295062         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5805577414562418321         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5877394943899152587         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              5916258748574211653         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              5962416427634972848         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              6005287934416643601         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6068699049088475757         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              6085131978701610119         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              6093417455215605885         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              6102356379319618243         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6144335657969369237         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              6177442780780918292         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              6179557107847911146         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              6236012911497352217         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6239466372876164965         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6271833361119508921         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              6314391464920057380         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6318071520498118811         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              6318450365461395522         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6342896626288057589         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              6382404982336552934         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              6410679499051517037         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6416323620316902730         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6418056747518520987         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6490187542726033159         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6509610280419460965         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6510625227277029876         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              6544317191297570586         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              6584549963542189114         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6618465481132214942         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              6624461633384096100         
172.20.0.41  rack1       Up     Normal  1.36 MiB        29.57%              6634427498306543160         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              6682348990333700280         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              6708390913834066353         
172.20.0.42  rack1       Up     Normal  70.2 KiB        36.54%              6736579803392399827         
172.20.0.43  rack1       Up     Normal  88.1 KiB        33.89%              6737064725995270612         
